"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Latin America & Caribbean","LCN","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.5463104248047","90.0214767456055","89.6996231079102","91.4809875488281","91.8522033691406","92.5967864990234","93.5764694213867","94.9452972412109","96.5258483886719","96.7466430664062","97.8438415527344","98.3981781005859","98.7309417724609","99.3913497924805","99.0655975341797","99.6059494018555","98.3187637329102","97.7316589355469","96.3442306518555","95.3400421142578","94.7980422973633","94.685546875","95.5190277099609","94.8202362060547","96.3221588134766","95.9709320068359","",
"Least developed countries: UN classification","LDC","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","44.314769744873","45.1085395812988","45.6821403503418","43.0463981628418","43.7503204345703","44.125919342041","44.4596900939941","45.0744285583496","46.2589111328125","46.695240020752","48.6796989440918","46.9058685302734","47.2335205078125","47.1404304504395","46.8473892211914","46.6025314331055","47.5527114868164","48.0510101318359","47.8379898071289","48.7380790710449","48.3152198791504","48.7087707519531","49.4660987854004","49.668571472168","49.6853981018066","50.6889915466309","51.745361328125","53.4908103942871","55.3264503479004","56.8815002441406","58.2675018310547","60.4782981872559","61.5243606567383","62.4826889038086","63.828239440918","66.7413101196289","66.6051635742188","67.7250671386719","67.8432998657227","67.7462997436523","68.2742462158203","68.2998580932617","68.8914031982422","69.7553482055664","70.955451965332","71.0068969726562","71.7325286865234","72.2339019775391","70.9708023071289","70.1349105834961","70.0435180664062","",
"Low income","LIC","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","44.8362884521484","45.3053817749023","46.2107887268066","46.9679718017578","48.1522789001465","48.9872589111328","49.2677001953125","49.5846786499023","50.5322914123535","50.9517288208008","49.6923904418945","49.7422790527344","49.277530670166","49.494701385498","48.4897117614746","47.5611000061035","47.1045303344727","47.7156791687012","47.7735710144043","47.3487892150879","47.6772613525391","46.6162414550781","46.6173286437988","47.2306098937988","47.2389183044434","47.0615081787109","47.2937812805176","48.7842102050781","51.2723808288574","53.2309989929199","55.4548492431641","56.5685691833496","58.9152603149414","59.8886909484863","61.055778503418","63.017879486084","65.3918609619141","65.6072311401367","65.214469909668","64.8125","62.7036285400391","63.1437911987305","62.9159889221191","63.9113616943359","64.568489074707","65.9794082641602","66.6638793945312","67.4662933349609","67.6017303466797","65.8921813964844","64.8149337768555","","",
"Liechtenstein","LIE","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.1223602294922","114.917129516602","102.358489990234","95.1690826416016","103.004287719727","105.882347106934","91.9642868041992","116.292129516602","101.069519042969","105.314010620117","","100","99.4444427490234","97.5369491577148","96.315788269043","103.608253479004","93.596061706543","107.96019744873","84.3220291137695","","","","",
"Sri Lanka","LKA","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","66.5128936767578","","","","","","","","","","","","","86.0217437744141","","94.6230926513672","93.5492172241211","92.8377838134766","","94.6826782226562","93.7591171264648","97.3825607299805","97.0507888793945","","","","","","99.8855514526367","","","103.73755645752","108.794929504395","100.233322143555","","95.1566390991211","94.0819320678711","92.5573577880859","88.2950820922852","90.0462265014648","96.4945550074257","99.5619557019113","94.9984302780804","97.343584983967","94.5977167543354","94.8693502183393","96.7309838460717","97.6587255791248","","94.3810207290569","93.5727281098108","96.3695056638688","94.2553435780112","93.6805269284607","","",
"Lower middle income","LMC","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.3833694458008","78.6128921508789","78.2821731567383","79.501220703125","79.9637298583984","81.4100875854492","83.1431198120117","84.6035079956055","84.9985961914062","85.1491317749023","86.1129989624023","85.3102493286133","84.7163162231445","85.6538467407227","86.248893737793","87.5573196411133","88.269287109375","88.265983581543","88.0402908325195","87.6557235717773","86.8169097900391","87.8382720947266","88.6006088256836","95.0794525146484","86.671272277832","87.7043533325195","",
"Low & middle income","LMY","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.8395919799805","81.9597473144531","82.1614532470703","82.5272979736328","82.9709320068359","83.1713562011719","83.5501327514648","84.2061996459961","83.7995910644531","84.3341369628906","85.1490783691406","85.348518371582","86.419548034668","88.122802734375","88.8039932250977","88.2700805664062","87.5110397338867","87.3375015258789","87.517822265625","87.5096588134766","87.2383193969727","87.8102264404297","87.5364837646484","87.4647216796875","87.1684799194336","87.2927322387695","88.0543975830078","90.9048004150391","86.5416488647461","87.1558227539062","",
"Lesotho","LSO","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","26.3056392669678","27.6231098175049","33.6954307556152","35.5247993469238","34.3333282470703","30.7548809051514","29.8676891326904","30.1769905090332","29.4348907470703","31.1543998718262","31.6889095306396","33.9757308959961","35.7332611083984","35.9937286376953","35.3675689697266","37.0250205993652","38.8054695129395","39.3932304382324","40.3643608093262","40.443920135498","43.1365013122559","43.4694213867188","45.8500099182129","50.3326606750488","48.7848815917969","47.8526000976562","48.3566017150879","49.1510391235352","46.5063705444336","49.5941505432129","51.1493797302246","54.7533493041992","57.3031883239746","53.4894981384277","70.7406768798828","70.1283493041992","68.9674606323242","67.9158172607422","70.9382171630859","72.7826309204102","72.2721149528514","72.2451728783116","70.4609959576847","67.6892036564276","70.9632425336396","","87.8577441077441","74.8364242550531","68.0300968542384","73.2554939654834","65.4598236083984","62.0746002197266","","",
"Late-demographic dividend","LTE","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.3854064941406","93.6147537231445","93.9032363891602","94.7173919677734","95.4672317504883","96.0767135620117","97.0171127319336","96.1223907470703","95.0909881591797","94.3516464233398","93.5762710571289","93.0702362060547","95.4401321411133","100.296127319336","100.82723236084","100.486640930176","98.8873977661133","96.2048263549805","96.9222106933594","93.1379699707031","92.1508712768555","93.2180633544922","94.9568176269531","95.3743515014648","95.4158020019531","93.5612411499023","94.908088684082","94.9032974243164","","","",
"Lithuania","LTU","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103.155090332031","102.691131591797","102.029899597168","103.942092895508","102.447372436523","102.053558349609","104.541862487793","98.5191268920898","100.100212097168","99.2704467773438","100.337989807129","101.636726379395","101.22013092041","99.9426193237305","100.51171875","102.222053527832","102.302612304688","103.506408691406","102.975982666016","102.062271118164","100.144989013672","100.860496520996","104.39501953125","99.8237762451172","",
"Luxembourg","LUX","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.246696472168","82.1507415771484","82.1062164306641","83.0071792602539","79.5035018920898","78.6838836669922","76.7119064331055","74.6865692138672","77.4417877197266","76.5259628295898","75.4002914428711","74.7434387207031","77.6682586669922","75.8214721679688","75.8143310546875","",
"Latvia","LVA","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.752830505371","99.8075637817383","102.256576538086","106.323699951172","102.43334197998","102.664398193359","103.259742736816","103.212013244629","102.949668884277","103.96354675293","100.515228271484","98.5692367553711","100.052581787109","100.78279876709","99.0074691772461","98.1265411376953","99.5977630615234","97.6438674926758","97.9890670776367","97.7342376708984","98.1203308105469","98.3752593994141","97.2684173583984","97.8359909057617","",
"Macao SAR, China","MAC","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.5916519165039","99.3589706420898","99.1313171386719","103.432678222656","92.5805587768555","95.4345397949219","92.3622894287109","91.4555969238281","93.8181762695312","98.8306299509619","96.3923794081881","104.14788097385","97.0476190476191","95.95","85.3809523809524","95.65","98.2380952380952","91.2916666666667","88.9259259259259","89.7586206896552","95.5357142857143","88.9677419354839","87.0909090909091","94.3243243243243","",
"St. Martin (French part)","MAF","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","37.1557312011719","37.3683204650879","39.7465705871582","","44.8888397216797","48.6370506286621","51.638988494873","54.59130859375","55.3167915344238","57.5959205627441","58.6738586425781","59.7002182006836","68.6254730224609","65.8957290649414","64.7616729736328","61.5135612487793","52.8898010253906","59.4154281616211","55.378360748291","53.4124488830566","53.3755302429199","53.2195014953613","55.8332099914551","57.5821418762207","59.4295196533203","61.9826316833496","62.6400489807129","65.3371963500977","65.4519577026367","66.5792465209961","68.8261032104492","76.1575164794922","81.92626953125","86.4476699829102","86.3481903076172","83.5575485229492","80.5726318359375","83.5278830401358","88.1146623358194","95.4026483754875","92.5700121433668","95.2711727708301","96.1763605730344","94.2719022499389","89.3499600042166","88.7697097458143","91.3069870640934","93.8198433266233","98.3280478445342","97.5288688878482","103.614578332533","105.712677844795","",
"Monaco","MCO","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111.538459777832","112.878791809082","","","","","","","","","","","","","","","","","","","","","","","","138.571426391602","","","","","","","","133.75","",
"Moldova","MDA","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.3397961720109","91.9754977029096","89.3352812271731","93.3465156049594","108.597227521302","107.712113781265","106.990447835256","107.657381273776","102.424492685229","105.066440143195","104.209049456331","107.448092708836","108.565610283823","109.470416825035","108.354049457019","",
"Madagascar","MDG","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","27.9901905059814","30.9981002807617","29.5642108917236","","32.5297317504883","","","","","","","","","","","","","32.976131439209","31.994270324707","31.8109302520752","30.5076198577881","28.8296298980713","29.3865604400635","26.5292301177979","27.3619709014893","26.9801597595215","","28.5513496398926","31.3405799865723","34.3980903625488","33.3052291870117","33.3882217407227","37.0248794555664","42.0769500732422","53.9886703491211","52.5915985107422","56.2484283447266","61.6273994445801","67.3203735351562","63.611623750408","64.9186654212494","63.4448507862076","63.2441575983078","62.6388863097559","62.9445258441555","61.8275044686806","60.7526537361927","58.9390405166885","56.5281542453104","54.7559953584322","58.7146485983932","54.8482615253355","55.5716042598844","57.7793495454019","",
"Maldives","MDV","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","112.889389038086","","","","","","","","128.655899047852","119.756843566895","","101.546516418457","108.1796875","114.201008004744","99.4959976282241","90.5742821473159","84.5505617977528","94.1595925297114","95.8205912334353","96.1653884628209","91.8715175352343","87.9086004443034","90.0482509047045","","","86.7066697438265","92.5297891842346","90.0768693221523","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","66.0551681518555","65.853630065918","65.6787567138672","66.4627838134766","66.8579406738281","69.1623229980469","70.3863906860352","71.9227828979492","71.9766998291016","69.1096725463867","70.7755813598633","73.3049087524414","72.9146881103516","73.0217437744141","73.9234313964844","76.5041122436523","75.5763092041016","75.0261077880859","75.1996688842773","75.3918304443359","76.1310195922852","76.3401412963867","76.9593963623047","77.1160736083984","76.844612121582","77.5977478027344","77.7559280395508","77.6616668701172","77.5990524291992","77.5663299560547","76.8657836914062","77.3686828613281","77.3215179443359","78.4675369262695","79.9830474853516","81.0961380004883","78.5397796630859","78.3386077880859","79.1319427490234","77.6293029785156","78.7175064086914","78.1190872192383","79.7116165161133","77.4288711547852","78.4484786987305","77.7343902587891","77.3158187866211","77.4601669311523","79.1747283935547","79.2978820800781","80.3868789672852","81.2066268920898","82.4858169555664","84.1589813232422","86.0970077514648","",
"Mexico","MEX","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.8751907348633","97.3850631713867","98.2414398193359","97.7925262451172","98.9545974731445","99.6156921386719","100.397346496582","101.216438293457","100.720802307129","99.4704971313477","99.6376190185547","100.054069519043","105.931640625","109.747978210449","111.319793701172","105.928871154785","104.749656677246","104.265800476074","102.256233215332","102.093116760254","102.053649902344","102.575401306152","102.020439147949","103.67928314209","101.781173706055","",
"Marshall Islands","MHL","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","107.421882629395","","","115.105743408203","110.37890625","","107.104797363281","100.342468261719","99.0115280151367","100.478469848633","95.0995407104492","","88.6792452830189","","","","","88.4615384615385","","","103.030303030303","98.3985765124555","107.235621521336","99.6268656716418","97.4","99.5680345572354","",
"Middle income","MIC","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.0809783935547","85.0850524902344","85.3383712768555","85.7828598022461","86.3000411987305","86.5102233886719","86.7249908447266","87.300422668457","86.8822402954102","87.4972991943359","88.2582168579102","88.4698181152344","89.6366882324219","91.4028015136719","91.9415969848633","91.3768692016602","90.629020690918","90.5456008911133","91.1850433349609","91.1841888427734","90.9913330078125","91.5644226074219","91.2146072387695","90.9518814086914","90.5389404296875","90.5898132324219","91.4989166259766","95.1723175048828","90.3072814941406","91.0016632080078","",
"North Macedonia","MKD","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.5991516113281","101.950866699219","100.981811523438","","103.395080566406","101.696067810059","100.351997375488","97.1076431274414","96.4589614868164","97.0672607421875","95.8580322265625","96.3832702636719","95.2344436645508","97.7461624145508","96.0421600341797","","","","98.0858764648438","95.4168395996094","94.5995712280273","","94.7220993041992","94.3207321166992","91.2793731689453","90.4004592895508","91.4528503417969","93.2429962158203","96.2587127685547","","",
"Mali","MLI","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","17.3803005218506","","14.8990201950073","","","14.1113300323486","13.416069984436","","11.7150602340698","11.1679496765137","","","","","","","","","","","","34.1050415039062","39.5733985900879","39.5486717224121","43.1423797607422","44.8903884887695","46.7377090454102","52.3200912475586","55.155460357666","57.3807716369629","58.2201995849609","60.7258346892958","60.7141974423743","54.8694849999529","","52.7692784468121","50.0738799753873","50.386256798601","48.2591155338687","","","","","","49.6806619064375","","",
"Malta","MLT","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102.400550842285","102.306373596191","101.946212768555","100.988647460938","103.020790100098","101.208457946777","99.0990982055664","101.269340515137","96.4119873046875","102.995910644531","99.9068908691406","100.788177490234","99.3210525512695","94.8350067138672","94.6179733276367","96.9494781494141","99.487663269043","98.6474304199219","98.5824737548828","98.5580978393555","98.4056701660156","97.4252471923828","97.1522903442383","","",
"Myanmar","MMR","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","41.1391792297363","39.1277389526367","48.2513389587402","44.696849822998","","","","","","","","","","","","","","","","","","","","","","","","","76.1035308837891","81.3735198974609","77.8309783935547","77.6601104736328","79.1794967651367","81.6580123901367","","","86.0109329223633","89.8226089477539","90.1805419921875","90.1811294555664","","","","","","","","103.977676391602","","","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.4265365600586","95.6491088867188","","","100.184837341309","97.6332931518555","97.1772079467773","100.433776855469","99.4120483398438","101.953399658203","99.1117706298828","111.436462402344","104.962242126465","","",
"Mongolia","MNG","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.8354263305664","74.893180847168","71.0118789672852","83.7628402709961","84.0066223144531","85.9011001586914","91.9993667602539","99.7988662719727","101.784446716309","100.492851257324","96.8019027709961","","","","","","","","","","97.5167398914377","92.6257077391165","90.111324054318","95.8763271276606","98.4916634344307","93.9184278670498","82.5268236436682","95.3906814948791","92.7152744659558","92.3816833973258","",
"Northern Mariana Islands","MNP","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","12.7356901168823","","","","","","","","","48.4117393493652","37.420768737793","44.1387481689453","43.9329986572266","56.5442314147949","43.0318794250488","36.9129905700684","36.4538612365723","36.7208404541016","34.9494895935059","31.798620223999","32.4511184692383","33.0014190673828","31.3527297973633","","","","16.4844093322754","19.2097892761231","22.7975997924805","26.6546096801758","","34.521598815918","48.1871681213379","47.6206016540527","51.8560409545898","65.4621429443359","61.3737983703613","64.5234672705822","60.444925856665","57.3858323999528","55.0239517049075","54.6318882190848","55.5123301729745","","53.8369848208761","59.1504258436933","62.3482735912716","65.034789432383","","76.1567572152996","","","",
"Mauritania","MRT","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","15.7231903076172","16.1791400909424","18.3950004577637","22.9371604919434","","35.0779609680176","","","","38.9078788757324","40.9560508728027","44.2639007568359","49.098949432373","43.6383285522461","36.7400207519531","39.8442192077637","37.8845901489258","37.9757614135742","37.6738891601562","38.8548316955566","38.8402099609375","43.5229988098145","48.2411308288574","48.9208183288574","","48.0965995788574","44.788028717041","","","41.9126014709473","42.4361114501953","52.7846984863281","","67.1165313720703","","","71.2342012569929","72.3559835919386","68.1199726168064","66.862620593597","","63.6390977443609","67.5029782318328","60.3957471943296","72.3603211776514","","","","","",
"Mauritius","MUS","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","100.738891601562","87.9941101074219","98.8407363891602","124.617919921875","96.2094497680664","93.2408294677734","58.6702117919922","98.8452682495117","99.5410537719727","96.781120300293","94.6055068969727","93.3158264160156","92.9308471679688","90.5214691162109","90.1833877563477","89.7111663818359","95.420280456543","101.097961425781","99.9815063476562","97.1026229858398","96.734130859375","95.1399536132812","97.9897079467773","92.0712738037109","96.6089935302734","96.2099075317383","93.1614532470703","99.0576552842233","95.6880278191754","90.630206801921","95.1495966506688","93.5012185215272","94.0173589584625","94.1933425502499","91.3076588337685","94.1583929808358","91.5137614678899","93.2277025300281","93.3999474099395","","90.4598959759102","83.3215747142656","",
"Malawi","MWI","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","28.6673908233643","30.9480590820312","34.5387687683105","40.6618804931641","40.458381652832","43.1433410644531","43.0540809631348","45.618350982666","47.4142608642578","42.5801086425781","39.9846305847168","40.9257316589355","39.7362098693848","40.2670288085938","33.4412498474121","34.2398796081543","35.6459617614746","37.3288383483887","38.5067291259766","40.0354499816895","42.18701171875","58.1034088134766","68.3230972290039","","","71.0393295288086","68.8540573120117","68.8643188476562","73.6208801269531","","63.3558082580566","62.9063606262207","61.9708099365234","62.6469497680664","68.16455078125","67.8622283935547","65.5241517168088","69.9840591078161","74.2378998368517","80.9551589459633","77.7372128185271","","","","","72.9647688612786","","81.2835813231912","","63.878822237691","65.7787828096745","",
"Malaysia","MYS","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","94.1431884765625","","","","","","105.330718994141","100.234077453613","98.6092071533203","101.794853210449","99.9049224853516","97.0286865234375","","95.773323059082","95.9025268554688","93.6671295166016","91.0522232055664","91.3327178955078","","92.9408264160156","","","","","93.5372009277344","93.5704574584961","98.7268295288086","","88.5287475585938","88.5167694091797","91.562858581543","95.8368377685547","93.6592712402344","94.3820114135742","98.1169662475586","100.393058776855","97.4441528320312","97.5437918554222","101.508505183673","96.6098744107135","94.6640807937585","91.8245899417107","87.3986889354506","87.4586876248023","89.2859200368706","88.3046169645277","92.3044719723481","88.1472261485341","82.6252885675265","89.860738361404","85.7763433002456","",
"North America","NAC","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.303779602051","100.303977966309","100.298652648926","100.29914855957","100.293548583984","100.28987121582","100.286979675293","100.28108215332","100.279518127441","100.278717041016","100.277877807617","100.279228210449","100.27668762207","100.275749206543","100.268112182617","100.261039733887","100.255279541016","100.249450683594","100.242942810059","103.962547302246","97.7968673706055","100.018699645996","101.516372680664","97.423698425293","97.4244689941406","","",
"Namibia","NAM","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.1228485107422","","73.7726211547852","","","","99.273681640625","97.2982330322266","91.0444183349609","94.5750198364258","90.0621109008789","89.8039474487305","76.6105270385742","79.1714172363281","78.3219680786133","","77.6260299682617","87.6897125244141","87.8430404663086","89.5638338152438","90.5639647591209","89.4822616577148","88.7729301862583","92.7878290979253","94.2131907979924","81.544630157656","90.7980226685129","88.1801349283047","93.7288626199425","","","95.4396328356979","86.6956546603775","",
"New Caledonia","NCL","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","100.934089660645","96.9024276733398","97.3014297485352","81.4458999633789","85.4903869628906","80.9790878295898","84.9095611572266","83.4471893310547","89.311408996582","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","6.94164991378784","8.23474025726318","8.27003955841064","8.05358982086182","8.67914009094238","9.64447975158691","10.3465595245361","12.6210899353027","11.4162101745606","16.6096305847168","18.7178897857666","22.5027503967285","23.8909702301025","25.7556896209717","24.8313293457031","27.3821201324463","27.8444595336914","","17.9560508728027","20.9936103820801","21.7230396270752","22.5972690582275","18.86794090271","","16.893180847168","14.0631799697876","21.6965503692627","22.5157699584961","23.4214897155762","21.7472305297852","23.5280208587646","25.0769195556641","23.5674591064453","31.3909606933594","34.9850006103516","38.2537689208984","46.0213012695312","42.907958984375","45.3270797729492","44.2986987138782","49.8053332369786","52.5437418206791","51.8018689113467","62.8811872946157","","76.7512312846555","","","66.436189179552","","61.1309156107336","52.8006328653736","46.7473324833307","40.9281293971394","",
"Nigeria","NGA","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.9721069335938","","","","84.084716796875","86.6152496337891","96.3813018798828","84.7738800048828","71.0051422119141","74.808219909668","74.6566925048828","","","","","","","","","","","","","","","",
"Nicaragua","NIC","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","26.2746105194092","29.4389705657959","29.1629505157471","30.914680480957","","","","31.7753601074219","31.5099601745606","27.6659297943115","30.0899391174316","","27.356689453125","27.5142402648926","25.479700088501","26.6678791046143","32.8001708984375","40.4493103027344","40.3836212158203","","","","","44.2029685974121","50.1214218139648","46.2427291870117","","","","64.6793518066406","62.4596900939941","62.6268501281738","71.0858383178711","71.465461730957","72.6891326904297","76.9040985107422","76.8499908447266","76.8294525146484","75.0357894897461","","80.4254989624023","","","","","","","","","","","","80.5314178466797","","","",
"Netherlands","NLD","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.9777069091797","99.4066162109375","98.5955581665039","99.1418762207031","99.3947601318359","99.1374130249023","99.2965393066406","99.6586532592773","100.445907592773","99.8368606567383","99.8294296264648","98.9743118286133","99.9658966064453","99.4992599487305","99.9344177246094","99.2075119018555","99.5712585449219","99.5147018432617","99.3815612792969","99.0238571166992","99.1626510620117","99.3531036376953","99.0862579345703","98.6604080200195","",
"Nepal","NPL","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.7563400268555","","","","","","","70.7409820556641","73.5127029418945","70.7788772583008","75.3767776489258","74.2717514038086","74.6837387084961","77.2661209106445","79.1858520507812","","81.2938690185547","","","","102.593856811523","102.878196716309","104.71932220459","107.259567260742","112.797973632812","109.543503554004","","112.823486328125","","103.648142177803","105.419046886856","116.368635924568","111.89548962685","109.964875498618",
"Nauru","NRU","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.7218017578125","","","","","","91.0569076538086","","","","","89.7196273803711","","128.301895141602","","116.806716918945","","","101.351348876953","89.3333282470703","","","115.151510575805","94.4099300589531","80.5031550354498",
"New Zealand","NZL","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.2457809448242","98.3031921386719","98.8161087036133","98.4713973999023","98.7487182617188","99.2787628173828","99.6997985839844","99.6551208496094","99.9574813842773","99.8454895019531","99.7735900878906","99.7210311889648","99.8345794677734","100.570610046387","100.931739807129","100.410820007324","99.8271789550781","102.414260864258","99.263786315918","99.5421600341797","98.2868499755859","99.0889434814453","100.094497680664","98.2852630615234","98.9024887084961","98.8318099975586","",
