UF,Tipo Crime,Ano,Mês,Sexo da Vítima,Vítimas
RIO GRANDE DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,JUNHO,MASCULINO,7
RIO GRANDE DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,JULHO,FEMININO,1
RIO GRANDE DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,JULHO,MASCULINO,4
RIO GRANDE DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,AGOSTO,FEMININO,1
RIO GRANDE DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,AGOSTO,MASCULINO,4
RIO GRANDE DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,SETEMBRO,FEMININO,1
RIO GRANDE DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,SETEMBRO,MASCULINO,3
RIO GRANDE DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,OUTUBRO,FEMININO,3
RIO GRANDE DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,OUTUBRO,MASCULINO,4
RIO GRANDE DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,NOVEMBRO,FEMININO,3
RIO GRANDE DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,NOVEMBRO,MASCULINO,3
RIO GRANDE DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,DEZEMBRO,FEMININO,0
RIO GRANDE DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,DEZEMBRO,MASCULINO,4
RONDÔNIA,HOMICÍDIO DOLOSO,2020,JANEIRO,FEMININO,8
RONDÔNIA,HOMICÍDIO DOLOSO,2020,JANEIRO,MASCULINO,31
RONDÔNIA,HOMICÍDIO DOLOSO,2020,JANEIRO,SEXO NI,1
RONDÔNIA,HOMICÍDIO DOLOSO,2020,FEVEREIRO,FEMININO,4
RONDÔNIA,HOMICÍDIO DOLOSO,2020,FEVEREIRO,MASCULINO,26
RONDÔNIA,HOMICÍDIO DOLOSO,2020,FEVEREIRO,SEXO NI,0
RONDÔNIA,HOMICÍDIO DOLOSO,2020,MARÇO,FEMININO,9
RONDÔNIA,HOMICÍDIO DOLOSO,2020,MARÇO,MASCULINO,32
RONDÔNIA,HOMICÍDIO DOLOSO,2020,MARÇO,SEXO NI,0
RONDÔNIA,HOMICÍDIO DOLOSO,2020,ABRIL,FEMININO,3
RONDÔNIA,HOMICÍDIO DOLOSO,2020,ABRIL,MASCULINO,38
RONDÔNIA,HOMICÍDIO DOLOSO,2020,ABRIL,SEXO NI,0
RONDÔNIA,HOMICÍDIO DOLOSO,2020,MAIO,FEMININO,9
RONDÔNIA,HOMICÍDIO DOLOSO,2020,MAIO,MASCULINO,26
RONDÔNIA,HOMICÍDIO DOLOSO,2020,MAIO,SEXO NI,1
RONDÔNIA,HOMICÍDIO DOLOSO,2020,JUNHO,FEMININO,4
RONDÔNIA,HOMICÍDIO DOLOSO,2020,JUNHO,MASCULINO,42
RONDÔNIA,HOMICÍDIO DOLOSO,2020,JUNHO,SEXO NI,0
RONDÔNIA,HOMICÍDIO DOLOSO,2020,JULHO,FEMININO,1
RONDÔNIA,HOMICÍDIO DOLOSO,2020,JULHO,MASCULINO,11
RONDÔNIA,HOMICÍDIO DOLOSO,2020,JULHO,SEXO NI,1
RONDÔNIA,HOMICÍDIO DOLOSO,2020,AGOSTO,FEMININO,3
RONDÔNIA,HOMICÍDIO DOLOSO,2020,AGOSTO,MASCULINO,23
RONDÔNIA,HOMICÍDIO DOLOSO,2020,AGOSTO,SEXO NI,0
RONDÔNIA,HOMICÍDIO DOLOSO,2020,SETEMBRO,FEMININO,2
RONDÔNIA,HOMICÍDIO DOLOSO,2020,SETEMBRO,MASCULINO,20
RONDÔNIA,HOMICÍDIO DOLOSO,2020,SETEMBRO,SEXO NI,1
RONDÔNIA,HOMICÍDIO DOLOSO,2020,OUTUBRO,FEMININO,1
RONDÔNIA,HOMICÍDIO DOLOSO,2020,OUTUBRO,MASCULINO,31
RONDÔNIA,HOMICÍDIO DOLOSO,2020,OUTUBRO,SEXO NI,0
RONDÔNIA,HOMICÍDIO DOLOSO,2020,NOVEMBRO,FEMININO,8
RONDÔNIA,HOMICÍDIO DOLOSO,2020,NOVEMBRO,MASCULINO,52
RONDÔNIA,HOMICÍDIO DOLOSO,2020,NOVEMBRO,SEXO NI,0
RONDÔNIA,HOMICÍDIO DOLOSO,2020,DEZEMBRO,FEMININO,6
RONDÔNIA,HOMICÍDIO DOLOSO,2020,DEZEMBRO,MASCULINO,52
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,JANEIRO,FEMININO,0
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,JANEIRO,MASCULINO,0
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,JANEIRO,SEXO NI,0
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,FEVEREIRO,FEMININO,0
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,FEVEREIRO,MASCULINO,0
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,FEVEREIRO,SEXO NI,0
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,MARÇO,FEMININO,0
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,MARÇO,MASCULINO,0
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,MARÇO,SEXO NI,0
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,ABRIL,FEMININO,0
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,ABRIL,MASCULINO,0
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,ABRIL,SEXO NI,0
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,MAIO,FEMININO,0
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,MAIO,MASCULINO,0
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,MAIO,SEXO NI,0
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,JUNHO,FEMININO,0
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,JUNHO,MASCULINO,0
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,JUNHO,SEXO NI,0
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,JULHO,FEMININO,0
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,JULHO,MASCULINO,0
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,JULHO,SEXO NI,0
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,AGOSTO,FEMININO,0
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,AGOSTO,MASCULINO,0
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,AGOSTO,SEXO NI,0
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,SETEMBRO,FEMININO,0
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,SETEMBRO,MASCULINO,0
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,SETEMBRO,SEXO NI,0
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,OUTUBRO,FEMININO,0
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,OUTUBRO,MASCULINO,0
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,OUTUBRO,SEXO NI,0
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,NOVEMBRO,FEMININO,0
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,NOVEMBRO,MASCULINO,0
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,NOVEMBRO,SEXO NI,0
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,DEZEMBRO,MASCULINO,2
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,JANEIRO,FEMININO,0
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,JANEIRO,MASCULINO,0
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,JANEIRO,SEXO NI,0
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,FEVEREIRO,FEMININO,0
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,FEVEREIRO,MASCULINO,1
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,FEVEREIRO,SEXO NI,0
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,MARÇO,FEMININO,0
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,MARÇO,MASCULINO,2
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,MARÇO,SEXO NI,0
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,ABRIL,FEMININO,0
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,ABRIL,MASCULINO,2
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,ABRIL,SEXO NI,0
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,MAIO,FEMININO,0
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,MAIO,MASCULINO,0
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,MAIO,SEXO NI,0
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,JUNHO,FEMININO,0
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,JUNHO,MASCULINO,0
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,JUNHO,SEXO NI,0
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,JULHO,FEMININO,1
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,JULHO,MASCULINO,0
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,JULHO,SEXO NI,0
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,AGOSTO,FEMININO,0
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,AGOSTO,MASCULINO,1
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,AGOSTO,SEXO NI,0
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,SETEMBRO,FEMININO,0
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,SETEMBRO,MASCULINO,3
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,SETEMBRO,SEXO NI,0
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,OUTUBRO,FEMININO,0
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,OUTUBRO,MASCULINO,1
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,OUTUBRO,SEXO NI,0
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,NOVEMBRO,FEMININO,0
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,NOVEMBRO,MASCULINO,4
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,NOVEMBRO,SEXO NI,0
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,DEZEMBRO,MASCULINO,2
RORAIMA,HOMICÍDIO DOLOSO,2020,JANEIRO,MASCULINO,10
RORAIMA,HOMICÍDIO DOLOSO,2020,FEVEREIRO,FEMININO,1
RORAIMA,HOMICÍDIO DOLOSO,2020,FEVEREIRO,MASCULINO,5
RORAIMA,HOMICÍDIO DOLOSO,2020,MARÇO,FEMININO,2
RORAIMA,HOMICÍDIO DOLOSO,2020,MARÇO,MASCULINO,18
RORAIMA,HOMICÍDIO DOLOSO,2020,MARÇO,SEXO NI,2
RORAIMA,HOMICÍDIO DOLOSO,2020,ABRIL,MASCULINO,8
RORAIMA,HOMICÍDIO DOLOSO,2020,ABRIL,SEXO NI,2
RORAIMA,HOMICÍDIO DOLOSO,2020,MAIO,MASCULINO,10
RORAIMA,HOMICÍDIO DOLOSO,2020,MAIO,SEXO NI,1
RORAIMA,HOMICÍDIO DOLOSO,2020,JUNHO,FEMININO,0
RORAIMA,HOMICÍDIO DOLOSO,2020,JUNHO,MASCULINO,16
RORAIMA,HOMICÍDIO DOLOSO,2020,JUNHO,SEXO NI,0
RORAIMA,HOMICÍDIO DOLOSO,2020,JULHO,FEMININO,1
RORAIMA,HOMICÍDIO DOLOSO,2020,JULHO,MASCULINO,17
RORAIMA,HOMICÍDIO DOLOSO,2020,JULHO,SEXO NI,0
RORAIMA,HOMICÍDIO DOLOSO,2020,AGOSTO,FEMININO,1
RORAIMA,HOMICÍDIO DOLOSO,2020,AGOSTO,MASCULINO,15
RORAIMA,HOMICÍDIO DOLOSO,2020,AGOSTO,SEXO NI,0
RORAIMA,HOMICÍDIO DOLOSO,2020,SETEMBRO,FEMININO,3
RORAIMA,HOMICÍDIO DOLOSO,2020,SETEMBRO,MASCULINO,9
RORAIMA,HOMICÍDIO DOLOSO,2020,SETEMBRO,SEXO NI,0
RORAIMA,HOMICÍDIO DOLOSO,2020,OUTUBRO,FEMININO,0
RORAIMA,HOMICÍDIO DOLOSO,2020,OUTUBRO,MASCULINO,10
RORAIMA,HOMICÍDIO DOLOSO,2020,OUTUBRO,SEXO NI,1
RORAIMA,HOMICÍDIO DOLOSO,2020,NOVEMBRO,FEMININO,1
RORAIMA,HOMICÍDIO DOLOSO,2020,NOVEMBRO,MASCULINO,22
RORAIMA,HOMICÍDIO DOLOSO,2020,NOVEMBRO,SEXO NI,0
RORAIMA,HOMICÍDIO DOLOSO,2020,DEZEMBRO,FEMININO,4
RORAIMA,HOMICÍDIO DOLOSO,2020,DEZEMBRO,MASCULINO,16
RORAIMA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,JANEIRO,MASCULINO,2
RORAIMA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,FEVEREIRO,MASCULINO,1
RORAIMA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,ABRIL,FEMININO,0
RORAIMA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,MAIO,MASCULINO,1
RORAIMA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,JUNHO,FEMININO,0
RORAIMA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,JUNHO,MASCULINO,0
RORAIMA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,JUNHO,SEXO NI,0
RORAIMA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,OUTUBRO,MASCULINO,1
RORAIMA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,DEZEMBRO,FEMININO,0
RORAIMA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,DEZEMBRO,MASCULINO,0
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,JANEIRO,MASCULINO,1
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,FEVEREIRO,MASCULINO,2
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,MARÇO,FEMININO,1
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,MARÇO,MASCULINO,1
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,ABRIL,MASCULINO,5
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,MAIO,MASCULINO,1
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,JUNHO,FEMININO,0
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,JUNHO,MASCULINO,1
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,JUNHO,SEXO NI,0
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,JULHO,MASCULINO,1
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,SETEMBRO,MASCULINO,1
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,NOVEMBRO,MASCULINO,1
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,DEZEMBRO,FEMININO,0
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,DEZEMBRO,MASCULINO,0
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,JANEIRO,FEMININO,5
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,JANEIRO,MASCULINO,77
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,JANEIRO,SEXO NI,0
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,FEVEREIRO,FEMININO,8
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,FEVEREIRO,MASCULINO,56
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,FEVEREIRO,SEXO NI,0
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,MARÇO,FEMININO,9
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,MARÇO,MASCULINO,70
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,MARÇO,SEXO NI,0
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,ABRIL,FEMININO,11
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,ABRIL,MASCULINO,54
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,ABRIL,SEXO NI,0
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,MAIO,FEMININO,9
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,MAIO,MASCULINO,50
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,MAIO,SEXO NI,0
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,JUNHO,FEMININO,10
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,JUNHO,MASCULINO,40
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,JUNHO,SEXO NI,0
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,JULHO,FEMININO,12
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,JULHO,MASCULINO,39
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,JULHO,SEXO NI,0
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,AGOSTO,FEMININO,8
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,AGOSTO,MASCULINO,38
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,AGOSTO,SEXO NI,0
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,SETEMBRO,FEMININO,8
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,SETEMBRO,MASCULINO,33
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,SETEMBRO,SEXO NI,0
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,OUTUBRO,FEMININO,5
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,OUTUBRO,MASCULINO,30
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,OUTUBRO,SEXO NI,0
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,NOVEMBRO,FEMININO,9
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,NOVEMBRO,MASCULINO,46
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,NOVEMBRO,SEXO NI,0
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,DEZEMBRO,FEMININO,10
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,DEZEMBRO,MASCULINO,59
SANTA CATARINA,HOMICÍDIO DOLOSO,2020,DEZEMBRO,SEXO NI,0
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,JANEIRO,FEMININO,0
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,JANEIRO,MASCULINO,1
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,JANEIRO,SEXO NI,0
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,FEVEREIRO,FEMININO,1
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,FEVEREIRO,MASCULINO,2
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,FEVEREIRO,SEXO NI,0
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,MARÇO,FEMININO,0
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,MARÇO,MASCULINO,1
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,MARÇO,SEXO NI,0
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,ABRIL,FEMININO,0
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,ABRIL,MASCULINO,2
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,ABRIL,SEXO NI,0
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,MAIO,FEMININO,0
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,MAIO,MASCULINO,1
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,MAIO,SEXO NI,0
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,JUNHO,FEMININO,0
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,JUNHO,MASCULINO,0
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,JUNHO,SEXO NI,0
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,JULHO,FEMININO,0
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,JULHO,MASCULINO,2
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,JULHO,SEXO NI,0
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,AGOSTO,FEMININO,0
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,AGOSTO,MASCULINO,0
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,AGOSTO,SEXO NI,0
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,SETEMBRO,FEMININO,0
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,SETEMBRO,MASCULINO,0
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,SETEMBRO,SEXO NI,0
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,OUTUBRO,FEMININO,0
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,OUTUBRO,MASCULINO,2
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,OUTUBRO,SEXO NI,0
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,NOVEMBRO,FEMININO,0
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,NOVEMBRO,MASCULINO,2
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,NOVEMBRO,SEXO NI,0
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,DEZEMBRO,FEMININO,0
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,DEZEMBRO,MASCULINO,0
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2020,DEZEMBRO,SEXO NI,0
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,JANEIRO,FEMININO,0
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,JANEIRO,MASCULINO,2
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,JANEIRO,SEXO NI,0
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,FEVEREIRO,FEMININO,0
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,FEVEREIRO,MASCULINO,1
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,FEVEREIRO,SEXO NI,0
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,MARÇO,FEMININO,0
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,MARÇO,MASCULINO,0
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,MARÇO,SEXO NI,0
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,ABRIL,FEMININO,0
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,ABRIL,MASCULINO,1
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,ABRIL,SEXO NI,0
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,MAIO,FEMININO,0
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,MAIO,MASCULINO,1
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,MAIO,SEXO NI,0
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,JUNHO,FEMININO,0
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,JUNHO,MASCULINO,1
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,JUNHO,SEXO NI,0
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,JULHO,FEMININO,0
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,JULHO,MASCULINO,1
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,JULHO,SEXO NI,0
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,AGOSTO,FEMININO,0
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,AGOSTO,MASCULINO,2
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,AGOSTO,SEXO NI,0
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,SETEMBRO,FEMININO,0
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,SETEMBRO,MASCULINO,2
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,SETEMBRO,SEXO NI,0
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,OUTUBRO,FEMININO,0
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,OUTUBRO,MASCULINO,3
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,OUTUBRO,SEXO NI,0
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,NOVEMBRO,FEMININO,1
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2020,NOVEMBRO,MASCULINO,1
